tick,total_energy,job_queue_len,stop_and_go,total_turning,orders_finished,phase
74.39999999999996,186003.11805645702,23,218,156,2,baseline
74.54999999999997,186234.94529823706,23,219,156,2,baseline
74.69999999999997,186474.86131071704,23,219,156,2,baseline
74.84999999999998,186638.82202871205,23,222,156,2,baseline
74.99999999999999,186960.82931399337,23,223,158,2,baseline
75.14999999999999,187205.9434856173,23,225,159,2,baseline
75.3,187367.1448259323,23,225,159,2,baseline
75.45,187523.4094486273,23,225,159,2,baseline
75.60000000000001,187661.7545894623,23,226,159,2,baseline
75.75000000000001,187925.90202954193,23,226,160,2,baseline
75.90000000000002,188054.99334328691,23,227,160,2,baseline
76.05000000000003,188178.0520527469,23,228,160,2,baseline
76.20000000000003,188389.56092015028,23,229,161,2,baseline
76.35000000000004,188485.33154640527,23,230,161,2,baseline
76.50000000000004,188577.19957551526,23,231,161,2,baseline
76.65000000000005,188687.76168620028,23,231,161,2,baseline
76.80000000000005,188814.06904502027,23,231,161,2,baseline
76.95000000000006,188972.06762076527,23,231,161,2,baseline
77.10000000000007,189154.09613265528,23,231,161,2,baseline
77.25000000000007,189309.29005316028,23,233,161,2,baseline
77.40000000000008,189591.23905649834,23,234,162,2,baseline
77.55000000000008,189745.77988556836,23,235,162,2,baseline
77.70000000000009,189975.47855468406,23,235,163,2,baseline
77.8500000000001,190107.97533104406,23,237,163,2,baseline
78.0000000000001,190329.78528934458,23,237,164,2,baseline
78.1500000000001,190464.4159186346,23,238,164,2,baseline
78.30000000000011,190680.05394810654,23,239,165,2,baseline
78.45000000000012,190891.97131610627,23,239,166,2,baseline
78.60000000000012,191024.21780471626,23,239,166,2,baseline
78.75000000000013,191166.37548581627,23,239,166,2,baseline
78.90000000000013,191318.44435940628,23,239,166,2,baseline
79.05000000000014,191467.42107770627,23,239,166,2,baseline
79.20000000000014,191631.41969308126,23,239,166,2,baseline
79.35000000000015,191810.81690611126,23,239,166,2,baseline
79.50000000000016,191978.4566827613,23,240,166,2,baseline
79.65000000000016,192243.09256589017,23,240,167,2,baseline
79.80000000000017,192421.71048485016,23,240,167,2,baseline
79.95000000000017,192579.41271678513,23,242,167,2,baseline
80.10000000000018,192737.36315787517,23,243,167,2,baseline
80.25000000000018,193044.23657354238,23,243,168,2,baseline
80.40000000000019,193266.97283486242,23,243,168,2,baseline
80.5500000000002,193501.35647601736,23,244,168,2,baseline
80.7000000000002,193845.44403266022,23,244,169,2,baseline
80.85000000000021,194116.09689891528,23,245,169,2,baseline
81.00000000000021,194394.56412240525,23,245,169,2,baseline
81.15000000000022,194695.25977076028,23,245,169,2,baseline
81.30000000000022,195001.4869730152,23,246,169,2,baseline
81.45000000000023,195413.56649338483,23,247,170,2,baseline
81.60000000000024,195802.59985328294,23,248,171,2,baseline
81.75000000000024,196082.05919717296,23,248,171,2,baseline
81.90000000000025,196356.88430961792,23,249,171,2,baseline
82.05000000000025,196729.55360535733,23,250,172,2,baseline
82.20000000000026,196995.28132250236,23,252,172,2,baseline
82.35000000000026,197339.60602423316,23,252,173,2,baseline
82.50000000000027,197599.49587886813,23,254,173,2,baseline
82.65000000000028,197870.05505264815,23,254,173,2,baseline
82.80000000000028,198115.36923083817,23,256,173,2,baseline
82.95000000000029,198466.06226745155,23,257,174,2,baseline
83.10000000000029,198702.02444970157,23,258,174,2,baseline
83.2500000000003,198955.31406456153,23,258,174,2,baseline
83.4000000000003,199240.42059295654,23,258,174,2,baseline
83.55000000000031,199530.20932396653,23,259,174,2,baseline
83.70000000000032,199834.86207225156,23,259,174,2,baseline
83.85000000000032,200154.7094200515,23,260,174,2,baseline
84.00000000000033,200454.81938728658,23,261,174,2,baseline
84.15000000000033,200759.7052729666,23,261,174,2,baseline
84.30000000000034,201073.44652608153,23,261,174,2,baseline
84.45000000000034,201350.37635220157,23,262,174,2,baseline
84.60000000000035,201636.4793294566,23,262,174,2,baseline
84.75000000000036,201896.42917530157,23,263,174,2,baseline
84.90000000000036,202286.37066323461,23,263,175,2,baseline
85.05000000000037,202535.56625558465,23,264,175,3,baseline
85.20000000000037,202916.91553547687,24,264,176,3,baseline
85.35000000000038,203157.42086467185,24,265,176,3,baseline
85.50000000000038,203395.74057847186,24,266,176,3,baseline
85.65000000000039,203728.2510929915,24,267,177,3,baseline
85.8000000000004,203934.4401032615,24,268,177,3,baseline
85.9500000000004,204204.39352440083,24,269,178,3,baseline
86.1000000000004,204480.1528248756,24,270,179,3,baseline
86.25000000000041,205780.0773881106,24,271,179,3,baseline
86.40000000000042,206042.32737063724,23,271,180,3,baseline
86.55000000000042,206204.54304974223,23,272,180,3,baseline
86.70000000000043,206349.03214371722,23,273,180,3,baseline
86.85000000000043,206454.51690075727,23,275,180,4,baseline
87.00000000000044,206654.04008111518,23,275,181,4,baseline
87.15000000000045,206758.7061208452,25,276,181,4,baseline
87.30000000000045,206873.77091983016,25,276,181,4,baseline
87.45000000000046,206995.0165962102,25,277,181,4,baseline
87.60000000000046,207141.0477274152,25,277,181,4,baseline
87.75000000000047,207307.2879323352,25,277,181,4,baseline
87.90000000000047,207446.3755909002,25,279,181,4,baseline
88.05000000000048,207614.81971038855,25,279,182,4,baseline
88.20000000000049,207742.64284763354,25,280,182,4,baseline
88.35000000000049,207852.37349696356,25,281,182,4,baseline
88.5000000000005,208068.3504515208,25,282,183,4,baseline
88.6500000000005,208183.02549448077,25,282,183,4,baseline
88.80000000000051,208269.48541643578,25,284,183,4,baseline
88.95000000000051,208478.1107114004,25,284,184,4,baseline
89.10000000000052,208586.9982685854,25,284,184,4,baseline
89.25000000000053,208703.7621360354,25,284,184,4,baseline
89.40000000000053,208828.40231375038,25,284,184,4,baseline
89.55000000000054,208960.91880173038,25,284,184,4,baseline
89.70000000000054,209101.3115999754,25,284,184,4,baseline
89.85000000000055,209246.4022642554,25,284,184,4,baseline
90.00000000000055,209396.1907945704,25,284,184,4,baseline
90.15000000000056,209550.6771909204,25,284,184,4,baseline
90.30000000000057,209711.45604707036,25,284,184,4,baseline
90.45000000000057,209875.1898556704,25,284,184,4,baseline
90.60000000000058,210044.55235940038,25,284,184,4,baseline
90.75000000000058,210226.0933901604,25,284,184,4,baseline
90.90000000000059,210407.89103787538,25,284,184,4,baseline
91.0500000000006,210597.78403461538,25,284,184,4,baseline
91.2000000000006,210794.60866301038,25,284,184,4,baseline
91.3500000000006,210941.4373441104,25,286,184,4,baseline
91.50000000000061,211093.86189099538,25,286,184,4,baseline
91.65000000000062,211243.8797596254,25,286,184,4,baseline
91.80000000000062,211393.8157222704,25,286,184,4,baseline
91.95000000000063,211535.8310468604,25,286,184,4,baseline
92.10000000000063,211657.9219173354,25,287,184,4,baseline
92.25000000000064,211861.10330947826,25,287,185,4,baseline
92.40000000000065,211954.12644574826,25,288,185,4,baseline
92.55000000000065,212056.62048604825,25,288,185,4,baseline
92.70000000000066,212149.64362231825,25,288,185,4,baseline
92.85000000000066,212237.11522059326,25,288,185,4,baseline
93.00000000000067,212319.03528087324,25,288,185,4,baseline
93.15000000000067,212497.44298819764,25,288,186,4,baseline
93.30000000000068,212587.20178054765,25,288,186,4,baseline
93.45000000000068,212728.28341721342,25,288,187,4,baseline
93.60000000000069,212806.9391335734,25,288,187,4,baseline
93.7500000000007,212880.04331193844,25,288,187,4,baseline
93.9000000000007,212919.18324021844,25,290,187,4,baseline
94.05000000000071,213159.6212087554,25,290,189,4,baseline
94.20000000000071,213206.7636810754,25,290,189,4,baseline
94.35000000000072,213253.98805938038,25,290,189,4,baseline
94.50000000000072,213301.2943436704,25,290,189,4,baseline
94.65000000000073,213348.68253394536,25,290,189,4,baseline
94.80000000000074,213396.15263020538,25,290,189,4,baseline
94.95000000000074,213455.97368346038,25,290,189,4,baseline
95.10000000000075,213504.6294975004,25,291,189,4,baseline
95.25000000000075,213647.66362017332,25,291,190,4,baseline
95.40000000000076,213718.53657861333,25,291,190,4,baseline
95.55000000000076,213792.51556521334,25,291,190,4,baseline
95.70000000000077,213869.60057997334,25,291,190,4,baseline
95.85000000000078,213966.48657096335,25,291,190,4,baseline
96.00000000000078,214076.72799414335,25,291,190,4,baseline
96.15000000000079,214189.90721163334,25,291,190,4,baseline
96.3000000000008,214318.96066692332,25,291,190,4,baseline
96.4500000000008,214462.2997062033,25,291,190,4,baseline
96.6000000000008,214622.1621043683,25,291,190,4,baseline
96.75000000000081,214795.47730171835,25,291,190,4,baseline
96.90000000000082,214966.24021017333,25,292,190,4,baseline
97.05000000000082,215251.45108077113,25,292,191,4,baseline
97.20000000000083,215464.21683568618,25,293,191,4,baseline
97.35000000000083,215759.78996076054,25,294,192,4,baseline
97.50000000000084,216055.9405039503,25,296,193,4,baseline
97.65000000000084,216351.5834019495,25,297,195,4,baseline
97.80000000000085,216646.12464584608,25,298,196,4,baseline
97.95000000000086,216972.91482093657,25,299,197,4,baseline
98.10000000000086,217303.18721413444,25,299,198,4,baseline
98.25000000000087,217545.22627396442,25,300,198,4,baseline
98.40000000000087,217861.5024221534,25,301,199,4,baseline
98.55000000000088,218057.10856570338,25,302,199,4,baseline
98.70000000000088,218225.26763299335,25,303,199,4,baseline
98.85000000000089,218338.06081568843,25,305,199,4,baseline
99.0000000000009,218530.14414852398,25,305,200,4,baseline
99.1500000000009,218651.017289299,25,305,200,4,baseline
99.3000000000009,218764.05594082896,25,307,200,4,baseline
99.45000000000091,218882.58244126893,25,308,200,4,baseline
99.60000000000092,219010.87289649397,25,308,200,4,baseline
99.75000000000092,219145.548164974,25,308,200,4,baseline
99.90000000000093,219290.44864948897,25,308,200,4,baseline
100.05000000000094,219464.60481367892,25,308,200,4,baseline
100.20000000000094,219614.30215050397,25,310,200,5,baseline
100.35000000000095,219976.00687801908,25,310,202,5,baseline
100.50000000000095,220150.33649200905,25,310,202,5,baseline
100.65000000000096,220329.86354326908,25,311,202,5,baseline
100.80000000000096,220554.23521463067,25,314,203,5,baseline
100.95000000000097,220849.6182205812,25,314,205,5,baseline
101.10000000000097,221029.25774952123,25,314,205,5,baseline
101.25000000000098,221201.8070741412,27,315,205,5,baseline
101.40000000000099,221467.79999907906,27,315,206,5,baseline
101.55000000000099,221623.61770827905,27,317,206,5,baseline
101.700000000001,221886.41186402302,27,317,207,5,baseline
101.850000000001,222046.36770554303,27,319,207,5,baseline
102.00000000000101,222350.93423314032,27,319,209,5,baseline
102.15000000000101,222537.02036488033,27,319,209,5,baseline
102.30000000000102,222648.92024218035,27,322,209,5,baseline
102.45000000000103,222864.34312324924,27,322,210,5,baseline
102.60000000000103,222990.39960265922,27,322,210,5,baseline
102.75000000000104,223117.35155947923,27,323,210,5,baseline
102.90000000000104,223348.62914213966,27,324,211,5,baseline
103.05000000000105,223589.28588851902,27,325,212,5,baseline
103.20000000000105,223772.79289310743,27,325,213,5,baseline
103.35000000000106,223968.19841720743,27,325,213,5,baseline
103.50000000000107,224172.24350075744,27,326,213,5,baseline
103.65000000000107,225202.6540528374,27,326,213,5,baseline
103.80000000000108,225426.8326956024,26,327,213,5,baseline
103.95000000000108,225749.86913332719,26,327,214,5,baseline
104.10000000000109,226003.0985156422,26,327,214,5,baseline
104.2500000000011,226241.67412239217,26,328,214,5,baseline
104.4000000000011,226495.73816569717,26,328,214,5,baseline
104.5500000000011,226759.90179070717,26,328,214,5,baseline
104.70000000000111,226982.85484092214,26,329,214,5,baseline
104.85000000000112,227216.08251078214,26,329,214,5,baseline
105.00000000000112,227449.90192627712,26,330,214,5,baseline
105.15000000000113,227726.13938466687,26,333,215,5,baseline
105.30000000000113,228047.82749390416,26,333,217,5,baseline
105.45000000000114,228242.5155023325,26,333,218,5,baseline
105.60000000000115,228374.38161584252,26,335,218,5,baseline
105.75000000000115,228643.090299093,26,338,220,5,baseline
105.90000000000116,228966.95255730185,26,339,223,5,baseline
106.05000000000116,229025.20615530186,26,340,223,5,baseline
106.20000000000117,229182.46574851233,26,340,224,5,baseline
106.35000000000117,229237.6053465123,26,341,224,5,baseline
106.50000000000118,229309.28473417068,26,341,225,5,baseline
106.65000000000119,229364.4243321707,26,341,225,5,baseline
106.80000000000119,229419.5639301707,26,341,225,5,baseline
106.9500000000012,229478.6604724007,26,341,225,5,baseline
107.1000000000012,229548.19004345566,26,341,225,5,baseline
107.25000000000121,229628.93114333568,26,341,225,5,baseline
107.40000000000121,229720.8837720407,26,341,225,5,baseline
107.55000000000122,229832.81810575066,26,341,225,5,baseline
107.70000000000122,229943.7307516307,26,343,225,5,baseline
107.85000000000123,230071.6121596007,26,343,225,5,baseline
108.00000000000124,230198.44656292073,26,345,225,5,baseline
108.15000000000124,230347.2406295507,26,345,225,5,baseline
108.30000000000125,230495.03119411066,26,346,225,5,baseline
108.45000000000125,231453.0819707707,26,346,225,5,baseline
108.60000000000126,231620.94319953068,25,346,225,5,baseline
108.75000000000126,231798.01268199075,25,346,225,5,baseline
108.90000000000127,231966.84722259073,25,347,225,5,baseline
109.05000000000128,232202.64275865228,25,348,226,5,baseline
109.20000000000128,232349.37688314228,25,348,226,5,baseline
109.35000000000129,232499.95591014228,25,348,226,5,baseline
109.5000000000013,232651.31343714226,25,348,226,5,baseline
109.6500000000013,232798.7784641423,25,349,226,5,baseline
109.8000000000013,232958.95264041063,25,349,227,5,baseline
109.95000000000131,233106.41766741066,25,349,227,5,baseline
110.10000000000132,233245.42865151065,25,349,227,5,baseline
110.25000000000132,233401.772187389,25,349,228,5,baseline
110.40000000000133,233533.121890709,25,349,228,5,baseline
110.55000000000133,233656.017551129,25,349,228,5,baseline
110.70000000000134,233778.12044942903,25,349,228,5,baseline
110.85000000000134,233896.14224831903,25,349,228,5,baseline
111.00000000000135,234019.32975281903,25,349,228,5,baseline
111.15000000000136,234138.43615790902,25,349,228,5,baseline
111.30000000000136,234252.68296358903,25,349,228,5,baseline
111.45000000000137,234371.28845063903,25,349,228,5,baseline
111.60000000000137,234479.60391152903,25,350,228,5,baseline
111.75000000000138,234694.3504515095,25,350,229,5,baseline
111.90000000000138,234819.07308015946,25,350,229,5,baseline
112.05000000000139,234954.3347926895,25,350,229,5,baseline
112.2000000000014,235098.57858909946,25,350,229,5,baseline
112.3500000000014,235239.77024511946,25,350,229,5,baseline
112.5000000000014,235377.90976074946,25,350,229,5,baseline
112.65000000000141,235641.65309784256,25,350,230,5,baseline
112.80000000000142,235779.01411347257,25,351,230,5,baseline
112.95000000000142,235926.26833488088,25,351,231,5,baseline
113.10000000000143,236058.3035697309,25,351,231,5,baseline
113.25000000000144,236181.35672070095,25,351,231,5,baseline
113.40000000000144,236304.64606857087,25,351,231,5,baseline
113.55000000000145,236408.2541735109,25,352,231,5,baseline
113.70000000000145,236592.7189340765,25,352,232,5,baseline
113.85000000000146,236704.01684403647,25,352,232,5,baseline
114.00000000000146,236814.78671301648,25,352,232,5,baseline
114.15000000000147,236926.58554101648,25,352,232,5,baseline
114.30000000000148,237034.7423280365,25,353,232,5,baseline
114.45000000000148,237152.26554880984,25,354,233,5,baseline
114.60000000000149,237356.47371206142,25,354,234,5,baseline
114.75000000000149,237478.87247928642,25,354,234,5,baseline
114.9000000000015,237612.36816456643,25,354,234,5,baseline
115.0500000000015,237752.3373653914,25,354,234,5,baseline
115.20000000000151,237898.78008176142,25,354,234,5,baseline
115.35000000000151,238040.30628258642,25,354,234,5,baseline
115.50000000000152,238183.42358949644,25,354,234,5,baseline
115.65000000000153,238339.52203358142,25,354,234,5,baseline
115.80000000000153,238474.43152157145,25,355,234,5,baseline
115.95000000000154,238737.62181226455,25,355,235,5,baseline
116.10000000000154,238890.4328999695,25,355,235,5,baseline
116.25000000000155,239053.85946575954,25,355,235,5,baseline
116.40000000000155,239226.9204906445,25,355,235,5,baseline
116.55000000000156,239398.90804966452,25,356,235,5,baseline
116.70000000000157,239583.20704901946,25,356,235,5,baseline
116.85000000000157,239784.02637110953,25,356,235,5,baseline
117.00000000000158,239997.53537554448,25,356,235,5,baseline
117.15000000000158,240223.73406232448,25,356,235,5,baseline
117.30000000000159,240432.65822335452,25,357,235,5,baseline
117.4500000000016,240650.94271027454,25,357,235,5,baseline
117.6000000000016,240873.07356328453,25,357,235,5,baseline
117.7500000000016,241110.49681876448,25,357,235,5,baseline
117.90000000000161,241352.2088463145,25,357,235,5,baseline
118.05000000000162,241585.58299873446,25,358,235,5,baseline
118.20000000000162,241916.87552443348,25,358,236,5,baseline
118.35000000000163,242166.46648579347,25,358,236,5,baseline
118.50000000000163,242436.36152122344,25,358,236,5,baseline
118.65000000000164,242706.13697905347,25,358,236,5,baseline
118.80000000000165,242966.99839390346,25,358,236,5,baseline
118.95000000000165,243209.19556708346,25,359,236,5,baseline
119.10000000000166,243503.70599846236,25,361,237,5,baseline
119.25000000000166,243904.66826089253,25,361,239,5,baseline
119.40000000000167,244094.36630566252,25,361,239,5,baseline
119.55000000000167,244283.82942248753,25,361,239,5,baseline
119.70000000000168,244461.66758027757,25,361,239,5,baseline
119.85000000000169,244635.84816601253,25,362,239,5,baseline
120.00000000000169,244819.93096477087,25,362,240,5,baseline
120.1500000000017,244992.22642832587,25,362,240,5,baseline
120.3000000000017,245144.4791680459,25,363,240,5,baseline
120.45000000000171,245288.2209487309,25,363,240,5,baseline
120.60000000000171,245429.08365736087,25,363,240,5,baseline
120.75000000000172,245523.74458636084,25,365,240,5,baseline
120.90000000000173,245835.1467432055,25,365,242,5,baseline
121.05000000000173,245935.34849804052,25,367,242,5,baseline
121.20000000000174,246060.74486836887,25,367,243,5,baseline
121.35000000000174,246178.25627487386,25,367,243,5,baseline
121.50000000000175,246396.60851345578,25,367,244,5,baseline
121.65000000000175,246531.4295716308,25,367,244,5,baseline
121.80000000000176,246673.34845564078,25,368,244,5,baseline
121.95000000000176,246842.01895514416,25,368,245,5,baseline
122.10000000000177,247004.3614908242,25,368,245,5,baseline
122.25000000000178,247176.91585233918,25,368,245,5,baseline
122.40000000000178,247359.68203968916,25,368,245,5,baseline
122.55000000000179,247539.30736100415,25,368,245,5,baseline
122.7000000000018,247725.85977531914,25,368,245,5,baseline
122.8500000000018,247927.17801470414,25,368,245,5,baseline
123.0000000000018,248136.2018470892,25,368,245,5,baseline
123.15000000000181,248347.4173126742,25,368,245,5,baseline
123.30000000000182,248575.4128708742,25,368,245,5,baseline
123.45000000000182,248816.9993341592,25,368,245,5,baseline
123.60000000000183,249048.3245368592,25,368,245,5,baseline
123.75000000000183,249279.41378399418,25,368,245,5,baseline
123.90000000000184,249515.47670414418,25,368,245,5,baseline
124.05000000000184,249721.6130255342,25,370,245,5,baseline
124.20000000000185,250128.94006737517,25,370,247,5,baseline
124.35000000000186,250319.6345921452,25,371,247,5,baseline
124.50000000000186,250540.7485105985,25,371,248,5,baseline
124.65000000000187,250705.82232010853,25,373,248,5,baseline
124.80000000000187,251084.48087704272,25,373,250,5,baseline
124.95000000000188,251259.61312453274,25,373,250,5,baseline
125.10000000000188,251425.43748589267,25,374,250,5,baseline
125.25000000000189,251615.7088614111,25,374,251,5,baseline
125.4000000000019,251772.43395907106,25,375,251,5,baseline
125.5500000000019,251933.04177877106,25,375,251,5,baseline
125.7000000000019,252088.67168263101,25,375,251,5,baseline
125.85000000000191,252198.09304948107,25,377,251,5,baseline
126.00000000000192,252420.21059873153,25,377,252,5,baseline
126.15000000000192,252548.8607287415,25,377,252,5,baseline
126.30000000000193,252683.0494347215,25,377,252,5,baseline
126.45000000000194,252834.76873067152,25,377,252,5,baseline
126.60000000000194,252990.97378254647,25,378,252,5,baseline
126.75000000000195,253257.0800255613,25,378,253,5,baseline
126.90000000000195,253455.2086414563,25,378,253,5,baseline
127.05000000000196,253672.7315373963,25,378,253,5,baseline
127.20000000000196,253915.9304454513,25,378,253,5,baseline
127.35000000000197,254151.27286385128,25,380,253,5,baseline
127.50000000000198,254474.08910994753,25,381,255,5,baseline
127.65000000000198,254780.88325102543,25,382,256,5,baseline
127.80000000000199,256159.79498415045,25,382,256,5,baseline
127.95000000000199,256395.39153609046,25,383,256,5,baseline
128.10000000000198,257801.08745722545,25,384,256,5,baseline
128.250000000002,258028.98900376543,24,384,256,5,baseline
128.400000000002,258253.2599299204,24,384,256,5,baseline
128.550000000002,258476.4190413004,24,384,256,5,baseline
128.700000000002,258688.45381585544,24,385,256,5,baseline
128.850000000002,258962.95159839978,24,386,257,5,baseline
129.00000000000202,259176.0815667548,24,386,257,5,baseline
129.15000000000202,259387.36142207478,24,386,257,5,baseline
129.30000000000203,259596.86562788475,24,386,257,5,baseline
129.45000000000203,259809.9915869648,24,386,257,5,baseline
129.60000000000204,260112.47947637943,24,388,258,5,baseline
129.75000000000205,260427.81838364256,24,388,259,5,baseline
129.90000000000205,260670.6545696979,24,389,260,5,baseline
130.05000000000206,261729.89970814294,24,389,260,5,baseline
130.20000000000206,261934.44503243788,24,389,260,5,baseline
130.35000000000207,262139.34918295292,24,389,260,5,baseline
130.50000000000207,262401.4865419987,24,389,261,5,baseline
130.65000000000208,262610.4458523037,24,389,261,5,baseline
130.8000000000021,262817.62513014366,24,389,261,5,baseline
130.9500000000021,263021.6899330987,24,390,261,5,baseline
131.1000000000021,263222.1941962387,24,390,261,5,baseline
131.2500000000021,263417.5809195637,24,390,261,5,baseline
131.4000000000021,263609.2053547987,24,390,261,5,baseline
131.55000000000211,263797.5841301137,24,391,261,5,baseline
131.70000000000212,264085.9776789406,24,391,262,5,baseline
131.85000000000213,264373.2612518062,24,391,263,5,baseline
132.00000000000213,264582.01232893125,24,391,263,5,baseline
132.15000000000214,264792.41177081625,24,391,263,5,baseline
132.30000000000214,264998.25991486124,24,392,263,5,baseline
132.45000000000215,265211.37181865465,24,392,264,5,baseline
132.60000000000215,265426.1252241996,24,392,264,5,baseline
132.75000000000216,265610.5041287946,24,393,264,5,baseline
132.90000000000217,265891.18655239424,24,394,265,5,baseline
133.05000000000217,266137.2986215072,24,394,266,5,baseline
133.20000000000218,266300.77906728216,24,394,266,5,baseline
133.35000000000218,266443.3661378422,24,395,266,5,baseline
133.5000000000022,266691.4739407326,24,395,267,5,baseline
133.6500000000022,266841.0036898626,24,396,267,5,baseline
133.8000000000022,267048.9502477834,24,397,268,5,baseline
133.9500000000022,267298.27210803895,24,397,269,5,baseline
134.1000000000022,267476.415546819,24,397,269,5,baseline
134.25000000000222,267665.54376072896,24,397,269,5,baseline
134.40000000000222,267860.065913094,24,398,269,5,baseline
134.55000000000223,268064.881010994,24,398,269,5,baseline
134.70000000000223,268284.48517218896,24,398,269,5,baseline
134.85000000000224,268522.798416654,24,398,269,5,baseline
135.00000000000225,268719.27813840896,24,400,269,5,baseline
135.15000000000225,269012.3032266246,24,400,270,5,baseline
135.30000000000226,269218.8472873896,24,400,270,5,baseline
135.45000000000226,269395.7248929546,24,401,270,5,baseline
135.60000000000227,269589.6015987546,24,402,270,5,baseline
135.75000000000227,271196.5196690396,24,403,270,5,baseline
135.90000000000228,271501.7040827785,24,403,271,5,baseline
136.05000000000229,271740.26466447854,24,403,271,5,baseline
136.2000000000023,271989.54534687847,24,403,271,5,baseline
136.3500000000023,272245.62676394347,24,403,271,5,baseline
136.5000000000023,272517.7557206935,24,403,271,5,baseline
136.6500000000023,272772.0875212885,24,404,271,5,baseline
136.8000000000023,273992.9241205185,24,404,271,5,baseline
136.95000000000232,274262.3130842385,23,404,271,5,baseline
137.10000000000232,274518.0620117384,23,405,271,5,baseline
137.25000000000233,275527.6818342485,23,405,271,5,baseline
137.40000000000234,275772.6218653385,22,405,271,5,baseline
137.55000000000234,276017.6805943235,22,406,271,5,baseline
137.70000000000235,276298.23677907186,22,406,272,5,baseline
137.85000000000235,276567.94965328695,22,406,272,5,baseline
138.00000000000236,276826.84319140686,22,407,272,5,baseline
138.15000000000236,277089.7479274218,22,407,272,5,baseline
138.30000000000237,277340.84000805183,22,408,272,5,baseline
138.45000000000238,277667.66014073155,22,409,273,5,baseline
138.60000000000238,277964.1332783818,22,410,275,5,baseline
138.7500000000024,278225.05683915265,22,410,276,5,baseline
138.9000000000024,278398.60376481264,22,411,276,5,baseline
139.0500000000024,278714.7080964557,22,411,278,5,baseline
139.2000000000024,278868.4465722858,22,411,278,5,baseline
139.3500000000024,279143.0408284254,22,411,279,5,baseline
139.50000000000242,279308.9478353454,22,411,279,5,baseline
139.65000000000242,279465.72911735036,22,411,279,5,baseline
139.80000000000243,279607.9378680504,22,412,279,5,baseline
139.95000000000243,279834.657768726,22,412,280,5,baseline
140.10000000000244,279967.033488336,22,412,280,5,baseline
140.25000000000244,280099.76731016097,22,412,280,5,baseline
140.40000000000245,280249.366805106,22,412,280,5,baseline
140.55000000000246,280407.11892332096,22,412,280,5,baseline
140.70000000000246,280573.023664806,22,412,280,5,baseline
140.85000000000247,280754.257141356,22,412,280,5,baseline
141.00000000000247,280950.040852971,22,412,280,5,baseline
141.15000000000248,281176.98713330104,22,412,280,5,baseline
141.30000000000248,281400.92588907597,22,413,280,5,baseline
141.4500000000025,281761.5999731241,22,413,281,5,baseline
141.6000000000025,282021.8465442441,22,413,281,5,baseline
141.7500000000025,282306.04168268904,22,413,281,5,baseline
141.9000000000025,282589.59754807403,22,414,281,5,baseline
142.0500000000025,282932.32882378984,22,414,282,5,baseline
142.20000000000252,283220.4867452149,22,414,282,5,baseline
142.35000000000252,283526.2573805749,22,414,282,5,baseline
142.50000000000253,283817.3997595999,22,415,282,5,baseline
142.65000000000254,284224.69521841453,22,415,283,5,baseline
142.80000000000254,284515.8230083495,22,415,283,5,baseline
142.95000000000255,284787.8373543295,22,416,283,5,baseline
143.10000000000255,285130.70619225106,22,418,284,5,baseline
143.25000000000256,285474.118967089,22,418,285,5,baseline
143.40000000000256,285741.328520059,22,418,285,5,baseline
143.55000000000257,286015.871395114,22,418,285,5,baseline
143.70000000000258,286264.874339854,22,419,285,5,baseline
143.85000000000258,286523.470202929,22,420,285,5,baseline
144.0000000000026,286800.51796843734,22,420,286,5,baseline
144.1500000000026,287074.69398315233,22,420,286,5,baseline
144.3000000000026,287361.8004235523,22,420,286,5,baseline
144.4500000000026,287641.68167551735,22,422,286,5,baseline
144.6000000000026,288759.2006610352,22,423,287,5,baseline
144.75000000000261,289132.5181295158,22,424,288,5,baseline
144.90000000000262,289445.41072863416,22,424,289,5,baseline
145.05000000000263,289748.70572620915,22,425,289,5,baseline
145.20000000000263,290138.3843158498,22,425,290,5,baseline
145.35000000000264,290471.3855188348,22,425,290,5,baseline
145.50000000000264,290794.53878245474,22,426,290,5,baseline
145.65000000000265,291131.2066581598,22,426,290,5,baseline
145.80000000000265,291473.42175896984,22,426,290,5,baseline
145.95000000000266,291813.28480108484,22,426,290,5,baseline
146.10000000000267,292164.8956339648,22,426,290,5,baseline
146.25000000000267,292496.66263418976,22,427,290,5,baseline
146.40000000000268,293743.03257967974,22,427,290,5,baseline
146.55000000000268,294094.3764337698,21,427,290,5,baseline
146.7000000000027,294443.3539281198,21,428,290,5,baseline
146.8500000000027,294802.9998307697,21,428,290,5,baseline
147.0000000000027,295172.6639073798,21,428,290,5,baseline
147.1500000000027,295541.38170166983,21,430,290,5,baseline
147.3000000000027,296819.5811263998,21,430,290,5,baseline
147.45000000000272,297177.32499784976,21,431,290,5,baseline
147.60000000000272,297600.71317867056,21,431,291,5,baseline
147.75000000000273,297953.3035981006,21,432,291,5,baseline
147.90000000000273,298386.01534602937,21,432,292,5,baseline
148.05000000000274,298744.37197482935,21,432,292,5,baseline
148.20000000000275,299113.2675907278,21,432,293,5,baseline
148.35000000000275,299454.34799664776,21,432,293,5,baseline
148.50000000000276,299796.25921776774,21,432,293,5,baseline
148.65000000000276,300126.8950185678,21,432,293,5,baseline
148.80000000000277,300456.7000041677,21,432,293,5,baseline
148.95000000000277,300775.2295694478,21,432,293,5,baseline
149.10000000000278,301088.4374644277,21,432,293,5,baseline
149.25000000000279,301405.3159246277,21,432,293,5,baseline
